video_id,title,published_at,view_count,like_count,comment_count,duration,fetched_at
X1Mk7o8vUBw,A Maior Tempestade da História,2019-06-01T01:29:37Z,1327102,104046,1519,PT9M13S,2025-11-09T02:45:18.433812
DR-fOwWd8w0,É Mais Fácil Sair do Sistema Solar do que Ir Até o Sol,2018-06-27T14:00:04Z,1321786,138165,3595,PT8M17S,2025-11-09T02:45:18.666023
-3VK7qF-6dY,Por que você não deveria CONFIAR em IAs,2024-06-27T20:30:00Z,1321759,91413,3154,PT15M28S,2025-11-09T02:45:13.722695
7gqB6mqRCPc,você NÃO CONSEGUE enterrar um PNEU,2023-12-05T20:00:07Z,1316704,150882,1382,PT49S,2025-11-09T02:45:14.649397
GbJJRsS6OR4,Buracos Negros Explicados,2020-05-24T17:49:47Z,1310797,136265,3201,PT10M4S,2025-11-09T02:45:18.114467
r4ZvdZk8560,Por que todo mundo não fala a mesma LÍNGUA?,2024-09-19T21:00:37Z,1309677,92346,2561,PT13M48S,2025-11-09T02:45:13.490854
VBMO4b7p1EU,Qual é a coisa MAIS RADIOATIVA do UNIVERSO?,2024-02-29T20:00:15Z,1303844,77265,2114,PT15M23S,2025-11-09T02:45:14.145280
EUakojlqPjs,O Maior Terremoto que Ainda Não Aconteceu,2023-05-16T14:00:07Z,1302577,89035,1142,PT8M51S,2025-11-09T02:45:15.294452
a-kGzsC4DR4,Assista esse vídeo quando você quiser se sentir pequeno,2021-10-18T18:10:24Z,1298825,126209,3024,PT12M49S,2025-11-09T02:45:17.390189
qxr2UnvdFqw,Os Dias na TERRA Estão Ficando MAIS LONGOS! #Shorts,2022-09-07T13:06:33Z,1294341,199323,1401,PT1M,2025-11-09T02:45:16.413213
3znL4LEIpVA,Como o NOME dos FURACÕES são decididos?,2024-11-06T15:01:45Z,1290087,127171,5366,PT52S,2025-11-09T02:45:13.252437
FU6CwJEHOYU,Qual é a VELOCIDADE da ELETRICIDADE?,2024-04-23T14:00:17Z,1287849,105036,3355,PT12M52S,2025-11-09T02:45:13.948212
7b-nOJPkduI,NÃO COMA essa SUBSTÂNCIA,2023-10-29T20:00:01Z,1286686,143128,739,PT36S,2025-11-09T02:45:14.649515
yW2XZEuoP7o,por que o Sol NÃO É amarelo? #Shorts,2022-09-27T20:00:28Z,1284713,203796,1037,PT57S,2025-11-09T02:45:16.413114
83-NOpF_cE0,O que fazer quando NADA faz SENTIDO?,2023-10-05T20:00:01Z,1279860,122686,5484,PT12M23S,2025-11-09T02:45:14.877112
ZWeEfiZRR54,como um COPO DE ÁGUA prova o BIG BANG,2023-03-01T20:00:11Z,1272602,188142,4611,PT1M,2025-11-09T02:45:15.680750
Uuh-6c2Jark,De onde veio a ÁGUA da TERRA?,2023-11-06T20:00:23Z,1259408,81493,2637,PT15M7S,2025-11-09T02:45:14.649481
mvye93398Go,Nós matamos os ÚLTIMOS HUMANOS?,2025-02-21T22:45:08Z,1257241,79381,1778,PT15M1S,2025-11-09T02:45:13.252210
WdXQabecaEs,Como você SABE que isso NÃO É um SONHO?,2023-08-28T22:33:32Z,1254547,113010,4888,PT10M23S,2025-11-09T02:45:14.877303
NzjfzGHBjFo,O Lugar Mais Frio do Universo,2019-05-22T22:08:03Z,1253074,139728,3357,PT8M45S,2025-11-09T02:45:18.433818
YzlVJa90qoA,para onde vão os ARQUIVOS DELETADOS dos CELULARES?,2024-03-23T15:00:32Z,1252131,137313,2573,PT52S,2025-11-09T02:45:14.145153
3hd1Z56CFxw,É por isso que O CALENDÁRIO NÃO FAZ SENTIDO,2024-07-02T15:00:06Z,1250763,72519,1878,PT15M27S,2025-11-09T02:45:13.722667
wcBf8GTUzww,O seu corpo gera ENERGIA suficiente para FERVER 30L de ÁGUA,2024-12-09T22:00:37Z,1248513,145670,844,PT1M9S,2025-11-09T02:45:13.252340
cicmd_HXk3k,A próxima frase é verdadeira. (A frase anterior é falsa),2022-03-23T16:58:50Z,1245956,123680,2153,PT10M44S,2025-11-09T02:45:17.176398
SZUTt3FnC84,Esse motor gera ENERGIA INFINITA?,2024-08-13T15:00:21Z,1235708,66177,2085,PT17M22S,2025-11-09T02:45:13.490999
sIR8jx534m0,o lugar MAIS VISITADO do mundo NÃO EXISTE,2024-02-06T20:00:18Z,1235011,168968,368,PT52S,2025-11-09T02:45:14.395045
2zumOMq8_hs,Que HORAS são agora em ANDRÔMEDA?,2023-01-08T20:00:01Z,1234450,185558,970,PT59S,2025-11-09T02:45:15.907010
DWcURU3cwS4,por que ROUPA MOLHADA fica ESCURA?,2024-02-03T14:00:13Z,1230448,170753,682,PT50S,2025-11-09T02:45:14.395069
NOto9Fcu45g,Como GENGHIS KHAN mudou o CLIMA do MUNDO! #shorts,2022-11-16T20:00:29Z,1226883,196334,2237,PT58S,2025-11-09T02:45:16.197455
EAYqYxrnTmQ,Você já teve um ACELERADOR DE PARTÍCULAS em CASA! #Shorts,2022-06-15T13:28:17Z,1223836,169277,1239,PT54S,2025-11-09T02:45:16.775229
GcuGzBjP96g,quantas vezes por dia devemos ir ao BANHEIRO?,2024-12-03T15:00:16Z,1223650,142543,2815,PT1M,2025-11-09T02:45:13.252368
6POaZr8B70w,essa NÃO É a nossa GALÁXIA,2023-12-02T20:00:05Z,1219363,95928,390,PT47S,2025-11-09T02:45:14.649409
vLlwSOM9qV8,o lugar MAIS FRIO do UNIVERSO #shorts,2022-11-24T20:00:30Z,1219341,193509,1238,PT59S,2025-11-09T02:45:16.197422
zNFWnI5Siuc,qual é o PRÉDIO MAIS ALTO POSSÍVEL?,2023-03-27T20:00:28Z,1218397,167354,3130,PT1M,2025-11-09T02:45:15.680589
xABCUSYpecw,O Paradoxo do Barco de Teseu #Shorts,2022-04-21T13:53:40Z,1215248,174629,5672,PT1M,2025-11-09T02:45:16.976205
zCAN7R27bsE,FELIZ 2050,2021-01-05T19:57:54Z,1211212,150258,10711,PT12M54S,2025-11-09T02:45:17.788002
QM7ZZgTeu1k,O Maior Átomo do Universo,2019-11-09T20:31:44Z,1205278,123691,2146,PT9M39S,2025-11-09T02:45:18.433720
URAwKOENtxk,o MISTÉRIO do IIII,2023-12-16T20:00:19Z,1200301,181898,780,PT1M,2025-11-09T02:45:14.649349
nCYSDAObJQM,por que MARÉS não afetam o CORPO HUMANO?,2023-02-12T20:00:13Z,1193762,178256,665,PT54S,2025-11-09T02:45:15.680848
NNvvZjVSp9M,Esse é o PIOR tipo de lixo que existe,2024-06-20T20:00:43Z,1193001,83212,2448,PT20M8S,2025-11-09T02:45:13.722744
cdUitZNNw1w,é possível SOBREVIVER DENTRO de um BURACO NEGRO?,2023-11-11T20:00:15Z,1190430,174060,759,PT59S,2025-11-09T02:45:14.649464
Nrs7l_U9cJ8,o MAIOR SEGREDO da HISTÓRIA,2023-02-11T20:00:07Z,1189363,197351,778,PT1M,2025-11-09T02:45:15.680853
X6mQcBdFkXQ,A Teoria do Movimento | Episódio 2,2020-06-17T20:00:04Z,1189195,83339,1567,PT22M22S,2025-11-09T02:45:18.114447
af_0SmazGwo,A ideia mais POLÊMICA da ciência,2024-06-07T20:00:00Z,1185482,75205,2737,PT15M10S,2025-11-09T02:45:13.947941
g29v3D4DRbk,essa ILHA DESCONHECIDA fez MILHÕES de DÓLARES na INTERNET,2023-08-22T20:00:19Z,1185412,158726,592,PT56S,2025-11-09T02:45:14.877341
h9d1SkN4q04,Como Buracos Negros MORREM,2024-04-12T15:00:29Z,1184263,68399,1159,PT15M26S,2025-11-09T02:45:14.145020
ERvyD0NeYWw,Por que o novo MAPA do IBGE está errado?,2024-05-16T20:30:44Z,1181736,78758,3344,PT15M35S,2025-11-09T02:45:13.948081
CeSkAiXvtvY,Como Detectar Partículas MAIS RÁPIDAS do que a LUZ! #Shorts,2022-04-09T14:30:04Z,1181244,190350,570,PT1M,2025-11-09T02:45:16.976259
rfxxd_JYuAE,O Mistério dos Quasares,2020-06-20T21:17:54Z,1180240,114605,1447,PT11M3S,2025-11-09T02:45:18.114433
KOAX6lJErBY,MENSAGENS SUBLIMINARES podem influenciar você?,2024-07-05T15:00:31Z,1178934,126234,2193,PT1M,2025-11-09T02:45:13.722647
phQAIL_1Ddw,O Paradoxo do Ponto de Ônibus #Shorts,2022-04-29T14:26:46Z,1173739,143307,1779,PT59S,2025-11-09T02:45:16.976135
YdEq2nVhBgk,O PARADOXO do LITORAL INFINITO,2024-03-11T15:00:25Z,1172673,72398,1530,PT9M30S,2025-11-09T02:45:14.145218
Q9J4ArjheD8,O Entrelaçamento Quântico Explicado,2018-12-20T19:38:06Z,1169069,105837,4376,PT12M38S,2025-11-09T02:45:18.433928
opqXAInbAaU,A Gravidade NÃO é uma Força,2019-05-01T21:43:36Z,1158853,142428,4520,PT9M20S,2025-11-09T02:45:18.433841
U_2AJc1mcas,A Primeira Lei da Termodinâmica Explicada,2020-07-17T20:00:15Z,1158657,77196,848,PT13M23S,2025-11-09T02:45:18.114355
Vt0xgvf-VbE,Tudo o que Você Precisa Saber Sobre CARROS HÍBRIDOS,2022-05-27T14:30:08Z,1154684,22480,684,PT11M18S,2025-11-09T02:45:16.976042
RuQjn-JcSHE,Por que TSUNAMIS são tão RAROS no BRASIL?,2025-07-07T18:30:38Z,1153518,88965,450,PT1M13S,2025-11-09T02:45:13.045359
zIZ-FmmEWyw,Você Consegue Passar no Teste de Turing?,2020-02-02T01:26:14Z,1152903,148244,4408,PT10M5S,2025-11-09T02:45:18.114540
jqPVnj74CcQ,É fisicamente IMPOSSÍVEL levantar desse jeito,2023-05-08T14:00:23Z,1149730,94345,2825,PT8M21S,2025-11-09T02:45:15.294487
Z4uIBLHs3_E,O Gato de Schrödinger Explicado,2023-05-04T14:00:20Z,1146408,106232,2679,PT9M54S,2025-11-09T02:45:15.294511
WETuCQfsJVg,NÃO assista esse vídeo ACELERADO,2023-10-16T20:00:08Z,1144458,140140,5360,PT13M17S,2025-11-09T02:45:14.877062
E3cIU6NbMWE,Essa é a Primeira Foto de um Buraco Negro,2019-04-10T20:17:49Z,1137666,152819,5898,PT11M35S,2025-11-09T02:45:18.433863
efDjXFBga5A,Você é um Cérebro de Boltzmann?,2021-01-21T14:41:33Z,1135275,107861,4280,PT12M57S,2025-11-09T02:45:17.787981
7McXFIlySRU,do que o FOGO é feito?,2023-01-16T20:00:02Z,1130323,184043,1035,PT59S,2025-11-09T02:45:15.906987
EFN8iEiMaKQ,TUDO ao seu redor veio de uma SUPERNOVA,2023-05-03T20:00:04Z,1128816,157896,762,PT53S,2025-11-09T02:45:15.294517
wBQlZ0zNhrQ,A Equação de Drake: Existe Vida Fora da Terra?,2021-08-13T21:57:47Z,1125196,105834,4437,PT14M58S,2025-11-09T02:45:17.390269
bQ_iAezVabw,o que são as MANCHAS na sua VISÃO?,2023-04-28T20:00:09Z,1121971,147476,1389,PT1M,2025-11-09T02:45:15.294544
nnIutHMsl8c,A Última Estrela do Universo,2021-02-07T18:42:58Z,1120035,111338,4901,PT11M16S,2025-11-09T02:45:17.787944
BSnjW2DKd9k,NINGUÉM sabe quanto PESA 1 KG,2024-06-14T18:45:00Z,1116317,59346,1986,PT14M9S,2025-11-09T02:45:13.722794
a_88Ke0Vrx4,O que o VAPE faz com o seu CORPO?,2025-03-31T22:30:16Z,1115458,108786,3516,PT16M42S,2025-11-09T02:45:13.252169
0X57Hg7WX_E,As Primeiras Imagens do James Webb vão MUDAR a ASTRONOMIA,2022-07-13T14:21:58Z,1109494,124569,3358,PT10M49S,2025-11-09T02:45:16.775122
QUAuRrmoQKE,O Teorema do Macaco Infinito #Shorts,2022-08-17T13:09:59Z,1108582,148366,684,PT49S,2025-11-09T02:45:16.413298
xEjwTEDMgt8,O que é o Spin?,2020-11-26T23:15:16Z,1108052,120775,6986,PT10M31S,2025-11-09T02:45:17.788061
mkMvJGUdRUs,Alguns INFINITOS são MAIORES que outros,2023-04-30T20:00:09Z,1103672,75823,2604,PT19M56S,2025-11-09T02:45:15.294533
XhJgBU4wV7I,essas ZONAS de MARTE são PROIBIDAS,2024-01-09T20:00:13Z,1102605,171878,773,PT58S,2025-11-09T02:45:14.395201
WIS3PzNJEdU,Como parar de PROCRASTINAR?,2024-12-20T16:00:33Z,1102604,117679,3127,PT15M42S,2025-11-09T02:45:13.252317
L9CEHarFMdw,o que a WHEY faz com o seu corpo?,2024-04-10T15:00:30Z,1098565,135369,1078,PT55S,2025-11-09T02:45:14.145062
QJEJDQH1ZTM,por que NÃO EXISTEM planetas GASOSOS perto do SOL?,2023-12-09T20:00:10Z,1098139,146198,585,PT59S,2025-11-09T02:45:14.649380
z-I7Rm1ZJEo,O Problema dos 3 Corpos Explicado,2023-11-20T20:00:25Z,1097308,90181,1447,PT12M45S,2025-11-09T02:45:14.649440
rmxXe44po0s,O Efeito Borboleta Explicado: A Beleza do Caos,2023-05-11T14:00:35Z,1093608,91694,1021,PT10M2S,2025-11-09T02:45:15.294470
6589AqfnGb8,por que carregar alguém DESMAIADO é tão DIFÍCIL?,2023-05-21T20:00:02Z,1093073,172563,1162,PT55S,2025-11-09T02:45:15.294429
HT3tEo0J804,por que as BOLHAS da CHAMPANHE sobem em LINHA RETA?,2023-08-17T20:15:14Z,1091670,171762,871,PT55S,2025-11-09T02:45:15.081225
Wk0-adgC8ng,O que aconteceria se o Sol DESAPARECESSE? #Shorts,2022-04-11T16:04:26Z,1089266,169137,920,PT1M,2025-11-09T02:45:16.976254
8NE7un_R5og,Por que o BRASIL não tem TRENS?,2025-04-20T15:00:11Z,1088391,82154,4319,PT18M19S,2025-11-09T02:45:13.045589
8_4UPAYUDEk,A Internet Mais Rápida do Mundo,2019-04-16T21:35:02Z,1087703,118957,5160,PT12M29S,2025-11-09T02:45:18.433857
GTSy0gYi4v8,O que é a MATÉRIA ESCURA?,2020-11-18T22:01:21Z,1087356,101488,2252,PT11M50S,2025-11-09T02:45:17.788074
kxs-Jf8_9UQ,O que acontece quando uma BOMBA NUCLEAR EXPLODE no ESPAÇO?,2024-03-18T15:00:40Z,1086341,76161,1426,PT13M12S,2025-11-09T02:45:14.145184
Vpaxboap0T0,Como um ÁTOMO realmente se parece?,2024-01-04T14:30:14Z,1082306,80987,1444,PT10M36S,2025-11-09T02:45:14.395227
rnQWYUdz14Q,o INFINITO é um NÚMERO!,2022-12-29T20:00:21Z,1082260,138050,1768,PT56S,2025-11-09T02:45:15.907055
cXarvv2j9WI,A Fusão Nuclear Explicada: Energia do Futuro?,2019-04-05T01:33:16Z,1077510,108664,2899,PT10M38S,2025-11-09T02:45:18.433868
wfh0rKiRaL0,o que existe no LADO DE FORA do UNIVERSO?,2023-02-25T20:00:26Z,1076234,153479,1231,PT56S,2025-11-09T02:45:15.680770
KBQ4O7Zap_s,é verdade que VACAS estão piorando o AQUECIMENTO GLOBAL?,2024-08-06T15:00:19Z,1074861,130791,2150,PT1M,2025-11-09T02:45:13.491019
UgVDtURY_oA,o PROBLEMA do BONDE,2023-02-20T20:00:08Z,1074707,153865,4662,PT1M,2025-11-09T02:45:15.680799
ld6dGk0HF9E,E se você caísse em um TÚNEL que ATRAVESSA a TERRA? #shorts,2022-10-30T20:00:22Z,1072279,174561,642,PT1M,2025-11-09T02:45:16.197521
siv1Rj-GgDk,Como Fazer uma Bomba Nuclear,2021-11-09T16:13:55Z,1067445,139730,7175,PT9M22S,2025-11-09T02:45:17.390165
-8mbNyLnIrA,o MÉTODO de POMODORO,2024-07-20T17:34:14Z,1066610,202656,693,PT59S,2025-11-09T02:45:13.722564
yLRhsUu4M60,O que existia ANTES do BIG BANG?,2023-03-23T14:00:37Z,1064722,82354,2673,PT8M53S,2025-11-09T02:45:15.680613
SeyRJ1e_2bY,os planetas que NÃO TEM estrela,2023-12-20T20:00:11Z,1063346,176195,1017,PT59S,2025-11-09T02:45:14.649327
otKX1I2C7lI,BURACOS NEGROS são as coisas MAIS BRILHANTES do UNIVERSO,2022-12-24T20:00:21Z,1063048,171468,716,PT57S,2025-11-09T02:45:15.907083
ee21yNafb74,tudo está vibrando,2023-04-11T20:00:09Z,1056032,166265,867,PT58S,2025-11-09T02:45:15.294606
6rPqhcJZjik,Por que a comida fica GELADA no meio?,2024-11-19T18:00:02Z,1055228,130912,981,PT56S,2025-11-09T02:45:13.252394
NVuSpVveTlg,o EFEITO BORBOLETA,2023-06-21T20:00:15Z,1054030,141879,716,PT1M,2025-11-09T02:45:15.081549
NRM6MDdeHIk,O ERRO que EXPLODIU um ÔNIBUS ESPACIAL,2024-08-02T15:01:10Z,1049696,42103,616,PT22M23S,2025-11-09T02:45:13.722440
fqqy7ciX2zo,O Monstro no Centro da Galáxia,2020-10-22T19:54:49Z,1046984,103727,2918,PT9M22S,2025-11-09T02:45:17.788119
A-luCJUoZvY,Por que nós usamos ROUPAS?,2023-03-21T20:00:03Z,1042151,174993,1928,PT1M,2025-11-09T02:45:15.680624
EHsGnLAb1iw,o lugar MAIS SOLITÁRIO da TERRA #shorts,2022-10-13T20:00:06Z,1041754,171722,710,PT56S,2025-11-09T02:45:16.412997
IWlotrHpWvw,nós encontramos VIDA dentro de um METEORITO?,2024-01-05T20:00:12Z,1035942,150884,706,PT1M,2025-11-09T02:45:14.395222
gFT7Fl9Sd5s,Você pensa ERRADO sobre DOPAMINA,2024-11-29T00:56:12Z,1035596,116498,1920,PT16M43S,2025-11-09T02:45:13.252380
VpvRSmoHaQM,Algum dia seremos imortais?,2021-04-07T20:31:18Z,1034223,114347,5938,PT11M10S,2025-11-09T02:45:17.787866
gxwE0-hcHTg,Como Funciona um SSD?,2020-12-01T20:44:21Z,1029887,137440,2954,PT8M49S,2025-11-09T02:45:17.788055
HhhDYebf__s,Por que é tão Difícil de Fazer FUSÃO NUCLEAR?,2021-05-31T17:36:52Z,1028972,107192,2550,PT9M47S,2025-11-09T02:45:17.390377
aXWqmnaAg9E,"POMPEIA, a cidade que foi APAGADA do mapa",2023-03-26T20:00:00Z,1027700,171047,1088,PT1M,2025-11-09T02:45:15.680594
2UT29fYFa9g,como CACHORROS enxergam?,2024-08-30T20:30:00Z,1026601,93038,1059,PT47S,2025-11-09T02:45:13.490922
jiOBIqlxyck,A Vida Não Deveria Existir no Universo,2022-04-20T14:00:16Z,1023713,107731,5184,PT11M22S,2025-11-09T02:45:16.976211
M2D5-zXlD6A,O que é uma Onda?,2020-07-24T19:54:54Z,1020236,70614,1127,PT13M42S,2025-11-09T02:45:18.114329
6x1q6XtJXZ4,Que horas são agora na ANTÁRTIDA?,2025-10-06T18:59:59Z,1019557,83478,561,PT1M3S,2025-11-09T02:45:13.045251
E8g2c_bJesA,O que vai acontecer quando a Via Láctea e Andrômeda COLIDIREM?,2023-03-09T14:05:13Z,1018368,66785,1170,PT7M35S,2025-11-09T02:45:15.680697
JUgJqFAKOog,Essas são as QUATRO FORÇAS da NATUREZA,2023-09-07T20:00:05Z,1014193,77400,1191,PT17M53S,2025-11-09T02:45:14.877259
yw0PxIKm9Zw,O Que Acontece com um Diamante na Lava?,2018-10-16T16:40:31Z,1012241,125160,2254,PT6M29S,2025-11-09T02:45:18.665953
QLn6k3Wm9_4,O que Acontece Quando Dois Furacões se Encontram?,2018-09-24T17:41:17Z,1009435,83849,1547,PT4M29S,2025-11-09T02:45:18.665960
sw3Mti5CXfs,as pessoas que NÃO PARARAM DE CAIR por 6 MESES,2023-04-29T20:00:12Z,1007933,143022,642,PT57S,2025-11-09T02:45:15.294539
-PFT-rfA6io,O Paradoxo dos Gêmeos Explicado,2024-01-25T14:00:00Z,1004166,56599,1666,PT17M50S,2025-11-09T02:45:14.395112
mpAyVWEBFsc,Por que o SINAL de CELULAR está PIORANDO?,2024-01-15T14:00:39Z,1004135,95131,2245,PT12M22S,2025-11-09T02:45:14.395165
3EVpe88gYdc,Uma das correntes mais IMPORTANTES do mundo está PARANDO,2024-05-13T20:00:00Z,1002382,70427,2907,PT11M24S,2025-11-09T02:45:13.948102
ZPyb_dVwWZk,como COLONIZAR a GALÁXIA #shorts,2022-10-04T20:00:10Z,1002165,166801,2351,PT1M,2025-11-09T02:45:16.413079
DlDb_zWZC_w,A Equação Mais Difícil da Física,2021-08-02T20:28:51Z,1000888,107500,2698,PT11M46S,2025-11-09T02:45:17.390295
gD86Glf-tNs,e se COBRÍSSEMOS o SAARA com PAINÉIS SOLARES?,2022-12-21T20:00:18Z,1000260,128952,2820,PT1M,2025-11-09T02:45:15.907097
lvQa9aGDC_I,Como Funciona a Datação por Carbono?,2018-04-20T14:00:10Z,1000204,112643,3171,PT13M16S,2025-11-09T02:45:18.666079
dWh-tm7ntC0,Como Terraformar Marte,2019-11-23T21:57:04Z,997073,108275,4456,PT9M15S,2025-11-09T02:45:18.433707
UVH58uu81Mo,Uma TEMPESTADE SOLAR vai atingir a TERRA esse ANO?,2024-02-08T14:00:32Z,996403,73527,3318,PT9M51S,2025-11-09T02:45:14.395031
kY_ioteYEHs,O Experimento do Aprisionamento de Stanford,2023-09-18T20:00:14Z,994422,85985,1802,PT15M16S,2025-11-09T02:45:14.877193
hFYIJt-C9NI,Como PRIVADAS salvaram a vida de BILHÕES de pessoas,2025-05-19T19:30:07Z,993162,80377,641,PT1M,2025-11-09T02:45:13.045455
YiIG1_q8ug0,Por Que o Espaço NÃO é Frio?,2016-05-07T13:09:38Z,989757,97308,2065,PT8M16S,2025-11-09T02:45:18.666201
6VchbpgqGRM,Por que as Galáxias do Universo Estão FUGINDO de Nós? #Shorts,2022-04-15T14:17:21Z,987025,156261,1617,PT59S,2025-11-09T02:45:16.976230
USGENeYkBd4,O Efeito Fotoelétrico Explicado (O Nobel de Einstein),2018-05-18T14:00:02Z,979286,105460,1498,PT8M3S,2025-11-09T02:45:18.666051
LQsPi6XY-S8,SinapseQUIZ #2 - Qual é o Medo Mais Estranho que Existe?,2019-12-04T22:00:10Z,979126,100714,3848,PT48M36S,2025-11-09T02:45:18.433689
AnZwbu6jYjU,o que aconteceria se você CAÍSSE em JÚPITER?,2024-01-28T18:50:01Z,977112,167892,1151,PT50S,2025-11-09T02:45:14.395099
2ZK_wgVGyuQ,o MODO NOTURNO do CELULAR ajuda a dormir?,2024-06-09T15:00:03Z,967078,139530,1604,PT53S,2025-11-09T02:45:13.722826
SpcPB_lzCxc,Um Tour Pelo Sistema Solar,2021-07-07T20:48:35Z,963631,97637,2034,PT12M50S,2025-11-09T02:45:17.390334
mi9oltXYiVg,SinapseQUIZ #1 - Como Desligar a Internet do Mundo,2019-11-27T22:00:14Z,955268,110747,5082,PT50M20S,2025-11-09T02:45:18.433695
dqScGxHMjl4,o TEMPO passa MAIS DEVAGAR quando OLHAMOS para o RELÓGIO?,2023-08-12T20:00:20Z,953549,160376,633,PT1M,2025-11-09T02:45:15.081282
hhwYpdm9Uk4,Qual é a sua verdadeira velocidade pelo Universo? #Shorts,2022-02-05T14:45:48Z,949282,137543,1138,PT59S,2025-11-09T02:45:17.176620
BGw9F7pWQVQ,A Partícula Mais Rápida do que a Luz #Shorts,2022-02-01T14:08:17Z,947115,123474,718,PT53S,2025-11-09T02:45:17.176642
ut_VGVNvwcg,Qual é o Elemento MAIS RADIOATIVO?,2021-01-28T19:17:53Z,946858,91388,1453,PT11M3S,2025-11-09T02:45:17.787956
IJa3c9dtFYo,o PARADOXO de EINSTEIN,2023-04-03T20:00:09Z,943001,99781,1414,PT9M59S,2025-11-09T02:45:15.294741
DPPLYTEWTZ8,O que acontece se você TOCAR em Urânio? #Shorts,2022-03-13T16:17:18Z,937244,128703,805,PT1M,2025-11-09T02:45:17.176438
0JwtgGKj8XE,"Se uma ÁRVORE cai em uma floresta, ela faz BARULHO?",2023-12-28T15:00:00Z,936891,67180,2086,PT12M40S,2025-11-09T02:45:14.395258
9kuwG4fKlBo,VOCÊ NÃO É UMA PESSOA COMUM (e isso é normal!) #Shorts,2022-09-12T13:05:05Z,933944,144604,2018,PT1M,2025-11-09T02:45:16.413190
-Z77fjvlw8A,quando os LINKS do YOUTUBE vão ACABAR?,2023-09-06T20:00:01Z,930825,154399,844,PT1M,2025-11-09T02:45:14.877265
96qNsYlRBnY,E se você caísse em um TÚNEL que atravessa a TERRA?,2022-10-20T14:00:09Z,928677,103280,1742,PT5M22S,2025-11-09T02:45:16.197562
hBKsydzYwow,Esses são os SINAIS de que você não DORME o SUFICIENTE,2024-08-17T15:00:39Z,926898,128979,1153,PT53S,2025-11-09T02:45:13.490979
zturbR8AYsw,a PRAIA que tem AREIA RADIOATIVA,2023-01-31T20:00:15Z,924981,131098,1285,PT1M,2025-11-09T02:45:15.906928
X6GuzGGAh4o,por que CAFÉ faz você ir no banheiro?,2024-05-30T16:30:06Z,922663,121547,4514,PT48S,2025-11-09T02:45:13.947997
BwGFMI5vg-s,A Verdade Sobre o Nióbio,2019-10-10T20:52:10Z,918867,123593,3639,PT7M14S,2025-11-09T02:45:18.433739
_DjcBJN5iNc,O que Acontece se Você Colocar a CABEÇA em um ACELERADOR de PARTÍCULAS?,2021-10-28T14:35:22Z,917787,97589,2146,PT11M47S,2025-11-09T02:45:17.390177
A_WzZcR_oQY,Onde Fica o CENTRO do Universo? #Shorts,2022-05-12T13:30:02Z,916766,156232,1529,PT54S,2025-11-09T02:45:16.976089
glSnSjfOelw,A VERDADEIRA razão pela qual NUNCA aconteceu uma GUERRA NUCLEAR,2023-07-22T18:51:38Z,915949,84171,1444,PT11M58S,2025-11-09T02:45:15.081414
Ny0ialELHHI,A sua TELA não consegue MOSTRAR essa COR,2025-06-02T23:51:22Z,915675,49594,1971,PT12M54S,2025-11-09T02:45:13.045415
jbwPXwWu2Ww,como CURAR a RESSACA,2023-10-31T20:00:16Z,915471,136464,1071,PT57S,2025-11-09T02:45:14.649507
H85KfKLY0Zc,Quanto TEMPO tem em 1 SEGUNDO?,2025-08-29T22:36:17Z,914638,59833,1741,PT22M16S,2025-11-09T02:45:13.045282
hITNINr_xqU,CASTANHAS-DO-PARÁ são RADIOATIVAS?,2024-06-15T15:00:40Z,914398,123267,1238,PT59S,2025-11-09T02:45:13.722788
hP9FZXBfSlQ,O que VOCÊ VERIA na VELOCIDADE da LUZ?,2023-10-27T21:59:07Z,913503,62043,1222,PT15M52S,2025-11-09T02:45:14.649523
6OQlwDrGY2k,Assista esse vídeo se você quiser VER a RELATIVIDADE GERAL,2025-04-13T15:00:16Z,912352,64712,1593,PT16M38S,2025-11-09T02:45:13.252149
7K04QZQ1jsU,Do que a luz é feita?,2020-07-31T19:45:50Z,906454,84773,1757,PT5M38S,2025-11-09T02:45:18.114308
b9pNcrQQ2Lo,O Paradoxo do Navio de Teseu EXPLICADO,2024-10-28T23:33:36Z,906425,86140,5445,PT15M56S,2025-11-09T02:45:13.490776
ShrISGlgDBU,A DOENÇA mais MORTAL da HISTÓRIA,2025-05-24T16:30:20Z,901647,58808,1040,PT11M20S,2025-11-09T02:45:13.045442
JBw5_VVFCeA,o MELHOR cheiro do MUNDO,2023-10-28T20:00:09Z,898704,113433,1012,PT52S,2025-11-09T02:45:14.649519
AFyNw_w_xv4,Por que os Astronautas Flutuam? #Shorts,2022-02-04T15:50:34Z,897666,129984,809,PT48S,2025-11-09T02:45:17.176626
KNRz1QoObAw,O PARADOXO do QUEIJO SUÍÇO é a coisa mais BIZARRA que você vai ver hoje,2024-11-01T21:42:53Z,896386,63981,2051,PT11M17S,2025-11-09T02:45:13.252447
UO2IM4ZhZ-Y,A MAIOR ESTRELA DO UNIVERSO,2022-09-14T14:00:25Z,895973,81047,1469,PT7M36S,2025-11-09T02:45:16.413175
RHKSZrx_OMA,Esse número é tão GRANDE que IMAGINAR ele criaria um BURACO NEGRO,2023-03-20T20:00:06Z,893837,76613,2467,PT7M35S,2025-11-09T02:45:15.680631
